userid,totaltweets,following,followers,followers_following_ratio,avg_retweetcount,avg_words_per_tweet,daily_tweet_count,unique_language_count,Max_tweets_in_1hr,label
228539,0,0,5340,0,71,0,0,0,0,1
626421,0,0,2261,0,61,0,0,0,0,1
851942,0,0,6702,0,63,0,0,0,0,1
542389,0,0,6959,0,69,0,0,0,0,1
511067,0,0,9839,0,46,0,0,0,0,1
812033,0,0,3055,0,23,0,0,0,0,1
147472,0,0,2068,0,60,0,0,0,0,1
753373,0,0,9956,0,52,0,0,0,0,1
337355,0,0,947,0,71,0,0,0,0,1
554815,0,0,4632,0,32,0,0,0,0,1
822471,0,0,6587,0,77,0,0,0,0,1
571048,0,0,359,0,23,0,0,0,0,1
874957,0,0,7573,0,90,0,0,0,0,1
573804,0,0,806,0,5,0,0,0,0,1
350023,0,0,6440,0,92,0,0,0,0,1
265467,0,0,1178,0,77,0,0,0,0,1
718904,0,0,4132,0,57,0,0,0,0,1
950412,0,0,9506,0,13,0,0,0,0,1
460843,0,0,1574,0,79,0,0,0,0,1
448225,0,0,3703,0,65,0,0,0,0,1
444088,0,0,8315,0,57,0,0,0,0,1
799928,0,0,8127,0,20,0,0,0,0,1
747852,0,0,4173,0,63,0,0,0,0,1
656239,0,0,1096,0,90,0,0,0,0,1
801741,0,0,4630,0,36,0,0,0,0,1
668871,0,0,1625,0,22,0,0,0,0,1
953097,0,0,8519,0,4,0,0,0,0,1
436070,0,0,81,0,85,0,0,0,0,1
318282,0,0,891,0,42,0,0,0,0,1
185072,0,0,4657,0,4,0,0,0,0,1
708633,0,0,8590,0,28,0,0,0,0,1
240183,0,0,3359,0,57,0,0,0,0,1
930223,0,0,893,0,35,0,0,0,0,1
959471,0,0,9719,0,46,0,0,0,0,1
859156,0,0,2992,0,78,0,0,0,0,1
129543,0,0,2699,0,88,0,0,0,0,1
590140,0,0,5049,0,93,0,0,0,0,1
994949,0,0,469,0,54,0,0,0,0,1
525392,0,0,4405,0,36,0,0,0,0,1
232952,0,0,8460,0,71,0,0,0,0,1
139487,0,0,6925,0,70,0,0,0,0,1
916610,0,0,1810,0,100,0,0,0,0,1
405874,0,0,8348,0,24,0,0,0,0,1
257027,0,0,8364,0,17,0,0,0,0,1
834774,0,0,2408,0,27,0,0,0,0,1
290343,0,0,9935,0,34,0,0,0,0,1
605102,0,0,947,0,77,0,0,0,0,1
158928,0,0,4696,0,34,0,0,0,0,1
373738,0,0,290,0,58,0,0,0,0,1
207612,0,0,7912,0,63,0,0,0,0,1
330184,0,0,7099,0,14,0,0,0,0,1
124165,0,0,6676,0,16,0,0,0,0,1
419716,0,0,5516,0,51,0,0,0,0,1
225830,0,0,1633,0,40,0,0,0,0,1
461106,0,0,3804,0,0,0,0,0,0,1
166081,0,0,792,0,55,0,0,0,0,1
940437,0,0,8145,0,64,0,0,0,0,1
745633,0,0,3744,0,26,0,0,0,0,1
535576,0,0,756,0,96,0,0,0,0,1
509772,0,0,8785,0,69,0,0,0,0,1
822547,0,0,7800,0,48,0,0,0,0,1
491667,0,0,1585,0,33,0,0,0,0,1
786325,0,0,7348,0,19,0,0,0,0,1
821156,0,0,9850,0,7,0,0,0,0,1
648324,0,0,3121,0,13,0,0,0,0,1
426061,0,0,4776,0,91,0,0,0,0,1
270121,0,0,3410,0,57,0,0,0,0,1
838005,0,0,8597,0,77,0,0,0,0,1
798580,0,0,3006,0,53,0,0,0,0,1
223472,0,0,704,0,42,0,0,0,0,1
697327,0,0,2354,0,28,0,0,0,0,1
986577,0,0,7496,0,7,0,0,0,0,1
636417,0,0,2628,0,10,0,0,0,0,1
999602,0,0,261,0,63,0,0,0,0,1
781911,0,0,6140,0,91,0,0,0,0,1
610073,0,0,23,0,47,0,0,0,0,1
302000,0,0,6343,0,13,0,0,0,0,1
606132,0,0,5714,0,15,0,0,0,0,1
786623,0,0,2572,0,24,0,0,0,0,1
400704,0,0,145,0,56,0,0,0,0,1
240961,0,0,3876,0,70,0,0,0,0,1
485875,0,0,8630,0,44,0,0,0,0,1
168911,0,0,874,0,56,0,0,0,0,1
398177,0,0,4447,0,41,0,0,0,0,1
866667,0,0,8512,0,86,0,0,0,0,1
671742,0,0,7950,0,89,0,0,0,0,1
667460,0,0,9866,0,56,0,0,0,0,1
248229,0,0,7747,0,100,0,0,0,0,1
158414,0,0,2474,0,16,0,0,0,0,1
485645,0,0,6866,0,23,0,0,0,0,1
143844,0,0,9773,0,75,0,0,0,0,1
272531,0,0,4684,0,19,0,0,0,0,1
337188,0,0,3242,0,92,0,0,0,0,1
999677,0,0,4506,0,47,0,0,0,0,1
582011,0,0,8225,0,10,0,0,0,0,1
709015,0,0,1909,0,32,0,0,0,0,1
593562,0,0,6796,0,100,0,0,0,0,1
863272,0,0,3085,0,60,0,0,0,0,1
113360,0,0,1165,0,60,0,0,0,0,1
488833,0,0,9599,0,41,0,0,0,0,1
278026,0,0,2450,0,55,0,0,0,0,1
115556,0,0,2794,0,96,0,0,0,0,1
731890,0,0,6530,0,13,0,0,0,0,1
554482,0,0,6342,0,78,0,0,0,0,1
490922,0,0,49,0,85,0,0,0,0,1
685035,0,0,3284,0,52,0,0,0,0,1
478486,0,0,4065,0,85,0,0,0,0,1
627837,0,0,8539,0,53,0,0,0,0,1
862288,0,0,4168,0,97,0,0,0,0,1
202079,0,0,4830,0,24,0,0,0,0,1
641310,0,0,6524,0,9,0,0,0,0,1
585949,0,0,5983,0,51,0,0,0,0,1
830129,0,0,1157,0,64,0,0,0,0,1
658073,0,0,6210,0,20,0,0,0,0,1
425849,0,0,1440,0,69,0,0,0,0,1
557069,0,0,8001,0,46,0,0,0,0,1
612400,0,0,2741,0,27,0,0,0,0,1
483511,0,0,6476,0,4,0,0,0,0,1
641827,0,0,9678,0,82,0,0,0,0,1
650843,0,0,4844,0,45,0,0,0,0,1
836765,0,0,1747,0,8,0,0,0,0,1
348057,0,0,3257,0,1,0,0,0,0,1
298424,0,0,2727,0,31,0,0,0,0,1
469321,0,0,2817,0,21,0,0,0,0,1
580577,0,0,7276,0,45,0,0,0,0,1
783805,0,0,8171,0,50,0,0,0,0,1
344040,0,0,3110,0,59,0,0,0,0,1
664160,0,0,4679,0,53,0,0,0,0,1
335681,0,0,6058,0,28,0,0,0,0,1
540000,0,0,9710,0,59,0,0,0,0,1
445142,0,0,9944,0,30,0,0,0,0,1
874549,0,0,2920,0,75,0,0,0,0,1
573762,0,0,1236,0,59,0,0,0,0,1
923244,0,0,3768,0,11,0,0,0,0,1
709363,0,0,3719,0,98,0,0,0,0,1
288551,0,0,3072,0,26,0,0,0,0,1
101386,0,0,9558,0,44,0,0,0,0,1
647989,0,0,6608,0,89,0,0,0,0,1
986703,0,0,1635,0,83,0,0,0,0,1
630943,0,0,9614,0,64,0,0,0,0,1
105756,0,0,1285,0,42,0,0,0,0,1
309152,0,0,8598,0,23,0,0,0,0,1
604512,0,0,4760,0,80,0,0,0,0,1
450502,0,0,873,0,19,0,0,0,0,1
820306,0,0,6657,0,52,0,0,0,0,1
562614,0,0,5758,0,54,0,0,0,0,1
444996,0,0,8997,0,50,0,0,0,0,1
278831,0,0,7907,0,24,0,0,0,0,1
234648,0,0,6427,0,96,0,0,0,0,1
338267,0,0,3580,0,56,0,0,0,0,1
339060,0,0,6562,0,69,0,0,0,0,1
683052,0,0,8879,0,9,0,0,0,0,1
292830,0,0,6183,0,82,0,0,0,0,1
548371,0,0,327,0,44,0,0,0,0,1
275896,0,0,4083,0,72,0,0,0,0,1
227280,0,0,7876,0,90,0,0,0,0,1
650482,0,0,6104,0,78,0,0,0,0,1
329080,0,0,3062,0,38,0,0,0,0,1
923883,0,0,9065,0,54,0,0,0,0,1
848235,0,0,2107,0,89,0,0,0,0,1
519359,0,0,8616,0,73,0,0,0,0,1
825375,0,0,7582,0,68,0,0,0,0,1
235353,0,0,8776,0,33,0,0,0,0,1
386237,0,0,5844,0,96,0,0,0,0,1
688116,0,0,1289,0,59,0,0,0,0,1
648586,0,0,3697,0,10,0,0,0,0,1
893201,0,0,435,0,76,0,0,0,0,1
912744,0,0,5316,0,8,0,0,0,0,1
781106,0,0,9752,0,99,0,0,0,0,1
854062,0,0,4392,0,41,0,0,0,0,1
523184,0,0,4558,0,74,0,0,0,0,1
188257,0,0,7111,0,71,0,0,0,0,1
768132,0,0,6950,0,10,0,0,0,0,1
794133,0,0,9941,0,73,0,0,0,0,1
189019,0,0,5215,0,95,0,0,0,0,1
784462,0,0,333,0,93,0,0,0,0,1
359042,0,0,115,0,13,0,0,0,0,1
823615,0,0,8536,0,80,0,0,0,0,1
852166,0,0,155,0,94,0,0,0,0,1
290156,0,0,8197,0,50,0,0,0,0,1
442183,0,0,685,0,31,0,0,0,0,1
999256,0,0,4531,0,56,0,0,0,0,1
150414,0,0,2310,0,80,0,0,0,0,1
941523,0,0,1630,0,42,0,0,0,0,1
262892,0,0,7640,0,4,0,0,0,0,1
734097,0,0,2256,0,63,0,0,0,0,1
586867,0,0,1017,0,62,0,0,0,0,1
344535,0,0,3779,0,73,0,0,0,0,1
631489,0,0,849,0,25,0,0,0,0,1
999496,0,0,9670,0,96,0,0,0,0,1
674326,0,0,8691,0,37,0,0,0,0,1
627341,0,0,3089,0,48,0,0,0,0,1
704941,0,0,8568,0,67,0,0,0,0,1
807399,0,0,9937,0,80,0,0,0,0,1
311511,0,0,3132,0,45,0,0,0,0,1
665352,0,0,8083,0,29,0,0,0,0,1
883290,0,0,9061,0,100,0,0,0,0,1
157238,0,0,1512,0,38,0,0,0,0,1
719544,0,0,2278,0,72,0,0,0,0,1
715697,0,0,4375,0,54,0,0,0,0,1
384913,0,0,5116,0,24,0,0,0,0,1
126598,0,0,1894,0,70,0,0,0,0,1
748790,0,0,6851,0,78,0,0,0,0,1
751196,0,0,227,0,68,0,0,0,0,1
713079,0,0,7366,0,47,0,0,0,0,1
388594,0,0,5916,0,13,0,0,0,0,1
518746,0,0,5211,0,98,0,0,0,0,1
255645,0,0,537,0,44,0,0,0,0,1
576274,0,0,4740,0,46,0,0,0,0,1
569367,0,0,38,0,28,0,0,0,0,1
549287,0,0,2998,0,8,0,0,0,0,1
579997,0,0,3232,0,21,0,0,0,0,1
779213,0,0,8803,0,70,0,0,0,0,1
302167,0,0,2343,0,59,0,0,0,0,1
102414,0,0,8922,0,18,0,0,0,0,1
283425,0,0,6534,0,98,0,0,0,0,1
695164,0,0,6860,0,37,0,0,0,0,1
128529,0,0,3861,0,73,0,0,0,0,1
787117,0,0,3809,0,0,0,0,0,0,1
701169,0,0,6962,0,96,0,0,0,0,1
912473,0,0,2806,0,45,0,0,0,0,1
756847,0,0,707,0,5,0,0,0,0,1
166018,0,0,8303,0,33,0,0,0,0,1
619827,0,0,3972,0,79,0,0,0,0,1
703062,0,0,5355,0,78,0,0,0,0,1
136741,0,0,4793,0,11,0,0,0,0,1
996878,0,0,9146,0,22,0,0,0,0,1
934690,0,0,6021,0,64,0,0,0,0,1
640271,0,0,1259,0,94,0,0,0,0,1
485501,0,0,1361,0,31,0,0,0,0,1
480410,0,0,8300,0,67,0,0,0,0,1
989621,0,0,4646,0,10,0,0,0,0,1
348368,0,0,9720,0,37,0,0,0,0,1
890534,0,0,8296,0,46,0,0,0,0,1
187634,0,0,6274,0,60,0,0,0,0,1
599497,0,0,8823,0,66,0,0,0,0,1
700807,0,0,6157,0,94,0,0,0,0,1
386309,0,0,5250,0,45,0,0,0,0,1
197433,0,0,8970,0,31,0,0,0,0,1
850026,0,0,2606,0,22,0,0,0,0,1
293607,0,0,906,0,59,0,0,0,0,1
357729,0,0,1292,0,46,0,0,0,0,1
681848,0,0,8796,0,51,0,0,0,0,1
223692,0,0,9295,0,72,0,0,0,0,1
156967,0,0,2378,0,41,0,0,0,0,1
412989,0,0,2111,0,19,0,0,0,0,1
606532,0,0,3542,0,28,0,0,0,0,1
592168,0,0,5076,0,77,0,0,0,0,1
186890,0,0,4162,0,77,0,0,0,0,1
217796,0,0,2354,0,43,0,0,0,0,1
289810,0,0,1248,0,70,0,0,0,0,1
699051,0,0,9250,0,5,0,0,0,0,1
471155,0,0,5556,0,24,0,0,0,0,1
884594,0,0,5380,0,64,0,0,0,0,1
205745,0,0,1331,0,43,0,0,0,0,1
146509,0,0,9839,0,92,0,0,0,0,1
815591,0,0,740,0,40,0,0,0,0,1
141641,0,0,2154,0,53,0,0,0,0,1
484959,0,0,9566,0,41,0,0,0,0,1
200130,0,0,5037,0,45,0,0,0,0,1
181431,0,0,3305,0,77,0,0,0,0,1
608030,0,0,2818,0,32,0,0,0,0,1
195891,0,0,4406,0,56,0,0,0,0,1
576769,0,0,6823,0,14,0,0,0,0,1
538063,0,0,5482,0,50,0,0,0,0,1
670376,0,0,5579,0,33,0,0,0,0,1
135755,0,0,8377,0,27,0,0,0,0,1
604738,0,0,5262,0,31,0,0,0,0,1
352194,0,0,773,0,18,0,0,0,0,1
895597,0,0,1565,0,98,0,0,0,0,1
175510,0,0,6706,0,26,0,0,0,0,1
895090,0,0,5210,0,35,0,0,0,0,1
690519,0,0,5629,0,8,0,0,0,0,1
454589,0,0,2208,0,100,0,0,0,0,1
350965,0,0,6169,0,55,0,0,0,0,1
790889,0,0,8487,0,78,0,0,0,0,1
325648,0,0,4705,0,13,0,0,0,0,1
654204,0,0,2528,0,59,0,0,0,0,1
986477,0,0,127,0,69,0,0,0,0,1
462219,0,0,992,0,76,0,0,0,0,1
829125,0,0,9302,0,71,0,0,0,0,1
745659,0,0,7513,0,96,0,0,0,0,1
731209,0,0,3463,0,94,0,0,0,0,1
986277,0,0,5283,0,68,0,0,0,0,1
968102,0,0,828,0,99,0,0,0,0,1
585344,0,0,8272,0,14,0,0,0,0,1
621102,0,0,5865,0,68,0,0,0,0,1
521226,0,0,4293,0,84,0,0,0,0,1
898522,0,0,1799,0,11,0,0,0,0,1
459840,0,0,2839,0,79,0,0,0,0,1
947864,0,0,9811,0,31,0,0,0,0,1
937506,0,0,1790,0,89,0,0,0,0,1
446394,0,0,2315,0,34,0,0,0,0,1
381406,0,0,1809,0,5,0,0,0,0,1
131456,0,0,1039,0,55,0,0,0,0,1
749719,0,0,7976,0,52,0,0,0,0,1
882950,0,0,5874,0,1,0,0,0,0,1
100393,0,0,9568,0,72,0,0,0,0,1
336099,0,0,7327,0,12,0,0,0,0,1
762754,0,0,6885,0,73,0,0,0,0,1
956705,0,0,4936,0,75,0,0,0,0,1
911528,0,0,8151,0,1,0,0,0,0,1
431091,0,0,5822,0,24,0,0,0,0,1
587988,0,0,250,0,23,0,0,0,0,1
919578,0,0,1951,0,47,0,0,0,0,1
144023,0,0,822,0,36,0,0,0,0,1
803139,0,0,7613,0,81,0,0,0,0,1
746683,0,0,1587,0,99,0,0,0,0,1
328798,0,0,7074,0,85,0,0,0,0,1
171397,0,0,7128,0,50,0,0,0,0,1
981687,0,0,3325,0,22,0,0,0,0,1
318389,0,0,1517,0,79,0,0,0,0,1
149559,0,0,3583,0,83,0,0,0,0,1
163250,0,0,6280,0,87,0,0,0,0,1
391954,0,0,7561,0,6,0,0,0,0,1
639354,0,0,9822,0,20,0,0,0,0,1
440196,0,0,9025,0,63,0,0,0,0,1
960076,0,0,7137,0,28,0,0,0,0,1
828528,0,0,3507,0,22,0,0,0,0,1
433711,0,0,3855,0,14,0,0,0,0,1
473154,0,0,7873,0,32,0,0,0,0,1
914945,0,0,9072,0,74,0,0,0,0,1
640317,0,0,2045,0,45,0,0,0,0,1
321608,0,0,1271,0,31,0,0,0,0,1
233837,0,0,477,0,28,0,0,0,0,1
181142,0,0,1638,0,84,0,0,0,0,1
256185,0,0,418,0,53,0,0,0,0,1
636750,0,0,6113,0,77,0,0,0,0,1
651644,0,0,7457,0,52,0,0,0,0,1
925448,0,0,3501,0,6,0,0,0,0,1
959777,0,0,9225,0,67,0,0,0,0,1
213795,0,0,1320,0,53,0,0,0,0,1
227409,0,0,2540,0,73,0,0,0,0,1
666611,0,0,6243,0,46,0,0,0,0,1
901218,0,0,5994,0,28,0,0,0,0,1
360952,0,0,230,0,55,0,0,0,0,1
213844,0,0,441,0,100,0,0,0,0,1
339288,0,0,8266,0,21,0,0,0,0,1
596806,0,0,9752,0,32,0,0,0,0,1
986254,0,0,7564,0,14,0,0,0,0,1
818321,0,0,6904,0,50,0,0,0,0,1
640649,0,0,2420,0,9,0,0,0,0,1
473171,0,0,7832,0,40,0,0,0,0,1
208399,0,0,947,0,47,0,0,0,0,1
961429,0,0,1981,0,87,0,0,0,0,1
760248,0,0,1117,0,28,0,0,0,0,1
566510,0,0,8757,0,96,0,0,0,0,1
691273,0,0,8771,0,34,0,0,0,0,1
939768,0,0,450,0,98,0,0,0,0,1
919155,0,0,7632,0,42,0,0,0,0,1
642559,0,0,1720,0,99,0,0,0,0,1
343277,0,0,4546,0,4,0,0,0,0,1
542524,0,0,4063,0,69,0,0,0,0,1
574672,0,0,759,0,10,0,0,0,0,1
749477,0,0,2594,0,88,0,0,0,0,1
842368,0,0,6246,0,12,0,0,0,0,1
980548,0,0,4088,0,49,0,0,0,0,1
462545,0,0,6646,0,96,0,0,0,0,1
408549,0,0,6550,0,7,0,0,0,0,1
147220,0,0,8513,0,99,0,0,0,0,1
709181,0,0,9623,0,53,0,0,0,0,1
678728,0,0,1380,0,17,0,0,0,0,1
805293,0,0,4222,0,76,0,0,0,0,1
546736,0,0,7317,0,73,0,0,0,0,1
851806,0,0,7504,0,48,0,0,0,0,1
655671,0,0,7969,0,27,0,0,0,0,1
334373,0,0,8287,0,46,0,0,0,0,1
645829,0,0,9451,0,11,0,0,0,0,1
160884,0,0,3148,0,28,0,0,0,0,1
969372,0,0,5891,0,13,0,0,0,0,1
833966,0,0,1464,0,11,0,0,0,0,1
298508,0,0,3987,0,96,0,0,0,0,1
815922,0,0,6310,0,12,0,0,0,0,1
902278,0,0,7047,0,37,0,0,0,0,1
268259,0,0,2692,0,93,0,0,0,0,1
987208,0,0,4711,0,4,0,0,0,0,1
907078,0,0,3287,0,15,0,0,0,0,1
969006,0,0,3714,0,38,0,0,0,0,1
373260,0,0,3270,0,71,0,0,0,0,1
720477,0,0,5883,0,78,0,0,0,0,1
340618,0,0,3971,0,10,0,0,0,0,1
310521,0,0,8203,0,94,0,0,0,0,1
857309,0,0,8032,0,11,0,0,0,0,1
315170,0,0,9416,0,38,0,0,0,0,1
566006,0,0,3625,0,62,0,0,0,0,1
698670,0,0,9585,0,75,0,0,0,0,1
878832,0,0,7081,0,6,0,0,0,0,1
396950,0,0,123,0,69,0,0,0,0,1
948752,0,0,48,0,42,0,0,0,0,1
461217,0,0,6935,0,46,0,0,0,0,1
562952,0,0,5517,0,50,0,0,0,0,1
222434,0,0,5046,0,2,0,0,0,0,1
295438,0,0,3997,0,9,0,0,0,0,1
532938,0,0,2349,0,96,0,0,0,0,1
924561,0,0,1653,0,83,0,0,0,0,1
330785,0,0,677,0,80,0,0,0,0,1
780433,0,0,5904,0,68,0,0,0,0,1
212686,0,0,4492,0,69,0,0,0,0,1
897924,0,0,3747,0,9,0,0,0,0,1
515146,0,0,8310,0,57,0,0,0,0,1
445570,0,0,1492,0,67,0,0,0,0,1
570390,0,0,9803,0,33,0,0,0,0,1
888819,0,0,8983,0,12,0,0,0,0,1
886660,0,0,8771,0,32,0,0,0,0,1
259868,0,0,7309,0,14,0,0,0,0,1
805174,0,0,3351,0,49,0,0,0,0,1
391217,0,0,484,0,85,0,0,0,0,1
589010,0,0,9956,0,24,0,0,0,0,1
857285,0,0,6342,0,19,0,0,0,0,1
661458,0,0,9091,0,57,0,0,0,0,1
821582,0,0,9349,0,87,0,0,0,0,1
910790,0,0,6265,0,55,0,0,0,0,1
144453,0,0,9599,0,96,0,0,0,0,1
821228,0,0,876,0,60,0,0,0,0,1
597939,0,0,6838,0,4,0,0,0,0,1
683849,0,0,7107,0,69,0,0,0,0,1
578216,0,0,2102,0,18,0,0,0,0,1
317112,0,0,2554,0,1,0,0,0,0,1
632123,0,0,4638,0,85,0,0,0,0,1
252339,0,0,7412,0,43,0,0,0,0,1
566848,0,0,60,0,49,0,0,0,0,1
524215,0,0,6207,0,11,0,0,0,0,1
298962,0,0,6133,0,94,0,0,0,0,1
930584,0,0,2766,0,99,0,0,0,0,1
674485,0,0,70,0,12,0,0,0,0,1
636995,0,0,3873,0,22,0,0,0,0,1
365471,0,0,8450,0,55,0,0,0,0,1
752395,0,0,8036,0,30,0,0,0,0,1
309572,0,0,5366,0,55,0,0,0,0,1
957133,0,0,9599,0,68,0,0,0,0,1
900730,0,0,4905,0,77,0,0,0,0,1
502894,0,0,4126,0,86,0,0,0,0,1
912314,0,0,7662,0,86,0,0,0,0,1
834231,0,0,4849,0,79,0,0,0,0,1
826155,0,0,7849,0,75,0,0,0,0,1
175867,0,0,3306,0,59,0,0,0,0,1
914063,0,0,443,0,71,0,0,0,0,1
316781,0,0,8087,0,50,0,0,0,0,1
992276,0,0,3405,0,83,0,0,0,0,1
973424,0,0,7091,0,2,0,0,0,0,1
827587,0,0,3611,0,4,0,0,0,0,1
250449,0,0,5280,0,60,0,0,0,0,1
804758,0,0,622,0,7,0,0,0,0,1
295140,0,0,6341,0,66,0,0,0,0,1
666960,0,0,2626,0,36,0,0,0,0,1
476080,0,0,6618,0,76,0,0,0,0,1
545676,0,0,6664,0,97,0,0,0,0,1
528014,0,0,5702,0,95,0,0,0,0,1
408911,0,0,4437,0,85,0,0,0,0,1
482685,0,0,9279,0,95,0,0,0,0,1
861828,0,0,222,0,14,0,0,0,0,1
623530,0,0,841,0,8,0,0,0,0,1
873451,0,0,7558,0,4,0,0,0,0,1
951673,0,0,7899,0,96,0,0,0,0,1
335427,0,0,8387,0,87,0,0,0,0,1
600636,0,0,1672,0,14,0,0,0,0,1
663618,0,0,7802,0,35,0,0,0,0,1
353110,0,0,2184,0,75,0,0,0,0,1
844642,0,0,4350,0,34,0,0,0,0,1
297047,0,0,5828,0,47,0,0,0,0,1
156710,0,0,7225,0,93,0,0,0,0,1
818129,0,0,8753,0,88,0,0,0,0,1
739841,0,0,3323,0,53,0,0,0,0,1
316724,0,0,707,0,64,0,0,0,0,1
859640,0,0,7273,0,46,0,0,0,0,1
893283,0,0,1637,0,8,0,0,0,0,1
769381,0,0,1811,0,46,0,0,0,0,1
655846,0,0,5617,0,85,0,0,0,0,1
481925,0,0,8378,0,4,0,0,0,0,1
336877,0,0,9864,0,16,0,0,0,0,1
772320,0,0,9713,0,92,0,0,0,0,1
811426,0,0,7772,0,56,0,0,0,0,1
726839,0,0,8522,0,76,0,0,0,0,1
523598,0,0,9515,0,87,0,0,0,0,1
730532,0,0,1404,0,62,0,0,0,0,1
305544,0,0,5680,0,56,0,0,0,0,1
408338,0,0,7896,0,61,0,0,0,0,1
734748,0,0,5705,0,56,0,0,0,0,1
298379,0,0,4052,0,4,0,0,0,0,1
332141,0,0,6140,0,70,0,0,0,0,1
525534,0,0,1752,0,99,0,0,0,0,1
120899,0,0,7720,0,5,0,0,0,0,1
895547,0,0,4241,0,8,0,0,0,0,1
822797,0,0,1810,0,14,0,0,0,0,1
433573,0,0,3514,0,52,0,0,0,0,1
796102,0,0,128,0,6,0,0,0,0,1
390764,0,0,2465,0,67,0,0,0,0,1
838845,0,0,953,0,54,0,0,0,0,1
330555,0,0,9286,0,6,0,0,0,0,1
770631,0,0,2085,0,70,0,0,0,0,1
899821,0,0,4026,0,67,0,0,0,0,1
321799,0,0,2857,0,48,0,0,0,0,1
176241,0,0,5538,0,42,0,0,0,0,1
519737,0,0,6051,0,37,0,0,0,0,1
412936,0,0,6060,0,69,0,0,0,0,1
289646,0,0,6893,0,39,0,0,0,0,1
771010,0,0,3961,0,2,0,0,0,0,1
322180,0,0,9010,0,39,0,0,0,0,1
685065,0,0,2206,0,94,0,0,0,0,1
137059,0,0,2682,0,69,0,0,0,0,1
501600,0,0,738,0,43,0,0,0,0,1
896049,0,0,7404,0,69,0,0,0,0,1
851016,0,0,4042,0,67,0,0,0,0,1
126614,0,0,6027,0,76,0,0,0,0,1
445296,0,0,2234,0,61,0,0,0,0,1
181685,0,0,654,0,7,0,0,0,0,1
942861,0,0,3268,0,17,0,0,0,0,1
197988,0,0,7675,0,94,0,0,0,0,1
970097,0,0,8176,0,93,0,0,0,0,1
281029,0,0,3971,0,94,0,0,0,0,1
582781,0,0,2567,0,20,0,0,0,0,1
869428,0,0,1620,0,30,0,0,0,0,1
866212,0,0,7710,0,2,0,0,0,0,1
692045,0,0,129,0,50,0,0,0,0,1
951834,0,0,1877,0,43,0,0,0,0,1
372879,0,0,2057,0,4,0,0,0,0,1
975930,0,0,8263,0,55,0,0,0,0,1
953591,0,0,7269,0,97,0,0,0,0,1
509396,0,0,5067,0,16,0,0,0,0,1
197307,0,0,5911,0,52,0,0,0,0,1
902838,0,0,3866,0,3,0,0,0,0,1
911740,0,0,9873,0,88,0,0,0,0,1
863119,0,0,7518,0,69,0,0,0,0,1
183146,0,0,522,0,36,0,0,0,0,1
774003,0,0,4138,0,43,0,0,0,0,1
964016,0,0,2667,0,2,0,0,0,0,1
157961,0,0,2095,0,79,0,0,0,0,1
479016,0,0,9108,0,76,0,0,0,0,1
159870,0,0,5202,0,72,0,0,0,0,1
291065,0,0,3928,0,96,0,0,0,0,1
439010,0,0,1320,0,66,0,0,0,0,1
887721,0,0,459,0,99,0,0,0,0,1
914525,0,0,4100,0,90,0,0,0,0,1
926022,0,0,4413,0,6,0,0,0,0,1
636013,0,0,7004,0,18,0,0,0,0,1
652008,0,0,5886,0,59,0,0,0,0,1
609492,0,0,659,0,37,0,0,0,0,1
104835,0,0,954,0,75,0,0,0,0,1
623942,0,0,9301,0,19,0,0,0,0,1
231825,0,0,7188,0,10,0,0,0,0,1
172098,0,0,2264,0,29,0,0,0,0,1
575740,0,0,2882,0,23,0,0,0,0,1
712418,0,0,1564,0,75,0,0,0,0,1
556743,0,0,4080,0,61,0,0,0,0,1
967749,0,0,2870,0,53,0,0,0,0,1
445270,0,0,515,0,69,0,0,0,0,1
641557,0,0,3069,0,38,0,0,0,0,1
972802,0,0,8469,0,24,0,0,0,0,1
531273,0,0,5431,0,82,0,0,0,0,1
243141,0,0,903,0,33,0,0,0,0,1
592409,0,0,4118,0,14,0,0,0,0,1
844053,0,0,5342,0,80,0,0,0,0,1
209869,0,0,9112,0,47,0,0,0,0,1
863275,0,0,8960,0,74,0,0,0,0,1
912434,0,0,5162,0,73,0,0,0,0,1
370043,0,0,2541,0,66,0,0,0,0,1
609600,0,0,6523,0,29,0,0,0,0,1
598886,0,0,2223,0,96,0,0,0,0,1
717572,0,0,3875,0,79,0,0,0,0,1
748088,0,0,9311,0,97,0,0,0,0,1
122779,0,0,5372,0,27,0,0,0,0,1
417950,0,0,1171,0,7,0,0,0,0,1
786285,0,0,4286,0,4,0,0,0,0,1
504548,0,0,3667,0,15,0,0,0,0,1
214892,0,0,8144,0,5,0,0,0,0,1
936309,0,0,8430,0,14,0,0,0,0,1
393239,0,0,8399,0,19,0,0,0,0,1
814287,0,0,4750,0,26,0,0,0,0,1
635976,0,0,2246,0,19,0,0,0,0,1
293817,0,0,1098,0,76,0,0,0,0,1
985251,0,0,3614,0,29,0,0,0,0,1
152496,0,0,9932,0,58,0,0,0,0,1
536156,0,0,9963,0,29,0,0,0,0,1
844665,0,0,6440,0,17,0,0,0,0,1
804469,0,0,7359,0,100,0,0,0,0,1
112321,0,0,2387,0,11,0,0,0,0,1
337040,0,0,320,0,95,0,0,0,0,1
229121,0,0,4391,0,50,0,0,0,0,1
381363,0,0,9908,0,30,0,0,0,0,1
570979,0,0,6279,0,93,0,0,0,0,1
638425,0,0,7822,0,31,0,0,0,0,1
566497,0,0,6995,0,9,0,0,0,0,1
627817,0,0,4452,0,68,0,0,0,0,1
