userid,avg_retweetcount,followers,label
490265,20,6670,1
693501,96,1880,1
370741,59,9341,1
614755,15,2154,1
877329,45,6429,1
675792,28,4655,1
384162,92,7353,1
538903,67,6882,1
491037,11,4367,1
692562,26,6413,1
734625,68,1672,1
692609,23,2361,1
515868,4,7613,1
790421,8,542,1
620949,15,1412,1
453343,63,4056,1
830282,56,8157,1
580289,14,2110,1
164505,42,3760,1
651220,37,9525,1
426363,49,7837,1
621315,54,575,1
180861,83,38,1
379445,23,2890,1
637107,68,4105,1
263685,16,9003,1
328056,10,5814,1
297455,82,5694,1
688660,91,3428,1
559266,92,8894,1
786274,0,4771,1
689729,54,5426,1
598724,31,4503,1
472631,32,1212,1
346947,88,5328,1
996354,94,1044,1
848069,79,5461,1
420433,24,1090,1
341527,53,2520,1
847953,15,1477,1
337708,32,7493,1
769853,57,1642,1
643104,51,8159,1
255100,79,5354,1
298116,39,4851,1
112453,33,8488,1
934170,40,8023,1
444853,89,1965,1
712276,71,3909,1
974811,67,9909,1
723852,36,1800,1
916872,46,3148,1
452385,19,7154,1
493285,34,6413,1
818614,30,5430,1
290624,38,1434,1
916483,84,6960,1
449946,35,5233,1
396312,46,9791,1
188165,14,4838,1
992653,93,4694,1
605979,53,3099,1
741180,28,8365,1
760717,45,5344,1
136147,64,4376,1
600767,39,5231,1
427876,84,7097,1
774136,23,1658,1
509270,46,9421,1
573473,6,2317,1
750091,32,8570,1
276846,57,8949,1
184867,53,5965,1
560875,93,166,1
396155,34,4071,1
370590,34,6354,1
514321,20,9724,1
324032,75,668,1
153836,99,6177,1
312189,95,312,1
163917,55,6857,1
642459,14,3188,1
188204,51,4213,1
951359,37,7997,1
237327,64,5128,1
815487,44,5313,1
944440,63,2111,1
733511,68,2044,1
271562,14,8884,1
853230,60,2541,1
475819,30,8725,1
176315,96,3462,1
945285,14,3192,1
105906,12,873,1
511354,87,2217,1
209126,39,108,1
790848,36,2475,1
321753,12,4099,1
988772,56,6077,1
748712,56,4391,1
386841,66,3975,1
744288,45,1168,1
957422,63,4665,1
762216,74,6426,1
108763,79,2754,1
136021,14,2638,1
733681,54,7017,1
166970,11,5728,1
708227,81,8621,1
881988,29,4400,1
936442,16,2429,1
956873,27,8145,1
148979,52,1961,1
944461,25,4246,1
178339,25,7636,1
662739,3,1221,1
447080,81,3641,1
993260,28,16,1
139798,8,7753,1
310933,6,35,1
436763,35,7663,1
278136,63,6531,1
932516,16,2840,1
997378,69,2293,1
290618,20,6406,1
236415,20,4333,1
648456,41,3877,1
786199,97,3366,1
166032,58,3000,1
819972,48,7681,1
184526,54,2455,1
482225,16,1380,1
519651,99,9815,1
287227,34,4927,1
815316,42,2105,1
486301,35,7134,1
236150,56,3557,1
651367,7,443,1
824732,85,9618,1
605164,100,9089,1
805614,37,5933,1
286750,1,9863,1
434061,50,7488,1
795717,48,5338,1
507579,94,4080,1
984554,80,1124,1
210484,3,6697,1
419834,57,6792,1
473838,64,2100,1
383740,27,7102,1
294734,91,8855,1
448976,50,5617,1
977118,32,2348,1
426902,78,6180,1
417917,84,7860,1
823319,69,3397,1
532052,17,2826,1
746130,96,8937,1
313530,25,8387,1
990111,92,9628,1
442759,61,4777,1
159463,20,5858,1
471525,82,7099,1
554747,93,6208,1
378787,68,1403,1
821866,8,7288,1
403251,24,1489,1
219231,4,7422,1
229658,2,4651,1
118513,44,4764,1
992761,95,9184,1
887097,19,6724,1
596476,97,2086,1
572655,46,5962,1
878929,32,8276,1
515520,96,2459,1
215470,75,5467,1
786441,58,9447,1
899531,42,9944,1
795335,20,3178,1
608245,64,2638,1
814195,92,9354,1
665149,20,352,1
197894,30,4676,1
380182,13,3021,1
756392,46,322,1
333726,39,6165,1
768277,86,6125,1
841712,62,2833,1
460681,54,140,1
196852,92,6576,1
239695,80,5421,1
932788,63,3923,1
103393,68,6177,1
948261,12,9774,1
454863,86,8022,1
760605,58,6212,1
494703,71,9748,1
936307,50,1343,1
654548,44,8970,1
167812,77,2822,1
445841,59,3637,1
823730,60,139,1
429051,41,5452,1
723501,66,8970,1
852519,12,5267,1
534115,79,8891,1
771962,85,1087,1
110923,44,5210,1
667792,99,3124,1
307114,18,3774,1
355189,55,9909,1
886313,89,9184,1
102835,35,3903,1
311775,71,9088,1
293205,58,5897,1
333778,24,947,1
498200,97,7159,1
972901,1,7012,1
917115,13,4781,1
867141,53,4433,1
424814,94,7329,1
117329,63,8485,1
439038,91,9179,1
463272,5,9040,1
707392,1,5293,1
384729,30,7689,1
968927,9,7348,1
624326,58,4660,1
321588,49,923,1
263282,32,1935,1
571498,69,9753,1
166831,45,6983,1
596459,55,824,1
642365,62,1252,1
272519,20,8914,1
873253,5,2834,1
987186,74,7283,1
605637,2,9607,1
153119,34,9933,1
539687,58,8804,1
543031,66,696,1
525390,28,6929,1
552397,24,3509,1
452798,82,3891,1
593587,23,204,1
124224,55,7812,1
730967,71,3665,1
527663,58,1188,1
941496,1,244,1
247470,36,4310,1
963569,21,1363,1
435263,48,3383,1
916618,94,3173,1
323692,26,9743,1
940951,89,8845,1
595608,53,6407,1
225615,21,8225,1
319881,50,4446,1
428396,35,4048,1
260336,72,3309,1
344391,31,9382,1
652844,4,6253,1
549933,79,7119,1
146335,19,6471,1
389247,28,8319,1
243553,64,3297,1
417604,20,8966,1
756651,54,388,1
198430,90,1375,1
895478,52,6133,1
215327,68,8906,1
990000,24,7809,1
583466,98,6487,1
513455,72,246,1
234621,75,6704,1
257062,72,9158,1
936377,12,7502,1
335717,63,1659,1
799290,74,4606,1
846799,94,8474,1
521936,56,1994,1
441177,44,4243,1
533743,85,57,1
861075,3,3297,1
486037,58,4381,1
834266,76,5582,1
761108,54,9891,1
220198,68,2290,1
987494,42,5483,1
743132,43,9809,1
898362,83,5058,1
135896,9,2650,1
570162,83,1141,1
117123,72,6070,1
181963,27,7498,1
600681,91,6187,1
370296,0,9748,1
222096,67,3131,1
275316,68,6649,1
357738,25,4515,1
621218,39,2908,1
428969,96,8714,1
755174,86,3624,1
972764,85,6900,1
526775,50,4493,1
439570,92,8340,1
804181,54,7943,1
947049,84,2513,1
210241,42,1884,1
604184,0,5262,1
189340,55,5856,1
515333,53,1530,1
877838,78,3498,1
619416,92,760,1
991702,53,9367,1
869956,18,7299,1
818258,51,1249,1
180414,93,6533,1
910119,27,3722,1
825319,37,7562,1
638551,8,1832,1
241982,87,7528,1
977091,62,4473,1
605298,32,7465,1
987647,82,7160,1
115998,7,8275,1
491743,11,2267,1
400792,91,6816,1
558829,55,8495,1
704165,80,6742,1
734295,11,8449,1
695413,24,1446,1
481258,6,959,1
194242,74,335,1
989977,56,6050,1
701966,9,9109,1
589695,40,4617,1
457403,78,2987,1
833752,85,3369,1
457514,72,6267,1
234684,65,9090,1
547051,42,2449,1
433937,63,4116,1
142577,78,2226,1
933676,73,4874,1
142458,9,2589,1
918509,73,4782,1
548838,76,9898,1
639148,37,6922,1
825123,98,769,1
669985,53,661,1
890376,43,7806,1
535520,33,5554,1
324283,60,9118,1
478389,79,5655,1
816099,17,4863,1
749958,44,1639,1
807118,74,2434,1
121576,100,8421,1
854559,98,7975,1
171858,20,1565,1
840245,4,3045,1
713118,46,593,1
549416,1,8713,1
528363,71,962,1
479208,68,9046,1
487780,24,3057,1
286390,93,1218,1
578218,27,6417,1
760197,12,4800,1
672194,55,5870,1
826199,89,2671,1
917223,79,4377,1
884847,30,6159,1
267405,87,3233,1
706535,12,5690,1
998562,94,132,1
562505,45,4194,1
314098,24,8718,1
311780,69,8025,1
824886,61,8686,1
457333,45,7406,1
851111,25,6531,1
747094,24,8366,1
327050,65,2793,1
774544,84,5082,1
388984,67,6482,1
135321,96,7811,1
582398,76,5817,1
138498,87,9659,1
481172,97,2820,1
960846,22,5431,1
837766,5,9007,1
842598,92,336,1
601851,36,3521,1
502951,4,6578,1
208907,50,8408,1
873526,84,7428,1
456232,82,7392,1
344863,28,3756,1
576828,83,3737,1
657891,13,7905,1
417566,54,4115,1
338799,18,1430,1
569068,94,6088,1
235108,31,3824,1
734068,2,6988,1
675626,88,3923,1
857792,45,2989,1
860577,99,8975,1
447342,53,1106,1
647789,82,4288,1
455920,35,3109,1
707937,73,9635,1
744205,31,3374,1
360052,11,6165,1
962255,37,2390,1
729251,27,33,1
480467,82,7879,1
673063,26,3785,1
885459,88,3926,1
453927,30,4729,1
533685,53,5086,1
527691,71,6428,1
892549,89,6247,1
835183,4,3589,1
285125,66,3629,1
318853,40,9915,1
613273,25,7518,1
113860,95,3266,1
484808,30,4968,1
450539,20,8364,1
770548,79,3118,1
506908,90,7820,1
644590,67,5902,1
951994,9,3746,1
591103,25,4881,1
580818,42,4074,1
748482,72,5149,1
304938,45,9250,1
403099,71,2443,1
371788,18,1933,1
310296,44,1681,1
833699,50,5931,1
239721,9,4559,1
474848,36,9977,1
183992,59,5275,1
441549,41,6679,1
233473,51,3784,1
534429,48,8941,1
178939,94,7170,1
973644,79,6226,1
533496,46,4172,1
106278,5,9705,1
554484,23,826,1
280207,47,5522,1
274525,17,7547,1
443232,47,6003,1
793961,20,8772,1
859756,47,9235,1
718813,15,5091,1
975019,68,9460,1
428414,30,6120,1
298662,78,293,1
520891,79,223,1
445665,82,8074,1
727641,95,2097,1
681942,21,911,1
282274,25,9175,1
550379,13,2597,1
981243,36,744,1
351552,78,7787,1
867722,9,746,1
472479,94,3608,1
947263,99,5394,1
248039,44,537,1
761886,93,8136,1
131902,28,3164,1
704028,79,923,1
852013,14,3571,1
998379,48,2626,1
305323,97,5210,1
403573,50,2690,1
982870,41,6407,1
440936,99,2765,1
423710,50,4501,1
919726,78,6303,1
275297,0,9218,1
387651,91,3764,1
119390,96,5539,1
995185,3,9479,1
929915,5,9001,1
809156,13,103,1
765910,22,3691,1
412344,66,7767,1
416469,93,8962,1
667786,71,7189,1
580442,51,719,1
492343,42,8488,1
487851,18,8524,1
858171,69,5815,1
919266,48,8692,1
443370,23,1756,1
745954,88,4113,1
996037,67,9308,1
407854,69,4497,1
610625,78,41,1
354920,94,9798,1
781402,25,2094,1
191962,76,7729,1
614042,52,4440,1
574157,72,3622,1
326532,46,2727,1
171594,32,9567,1
321696,87,458,1
771178,18,7951,1
580525,74,7698,1
389165,21,4710,1
510273,38,8306,1
117508,18,4818,1
571067,31,7886,1
786456,16,7054,1
764767,97,7693,1
921146,18,2356,1
108235,48,1471,1
232553,58,7021,1
910966,97,7187,1
382840,90,529,1
199928,42,6432,1
166714,98,6460,1
694243,28,1062,1
694270,18,4125,1
829046,71,8945,1
286422,51,4344,1
792160,91,1499,1
431928,23,258,1
228885,47,6944,1
340926,18,2171,1
246943,87,2555,1
963623,96,6510,1
345698,5,7559,1
786263,41,5586,1
466052,50,9128,1
147255,62,1985,1
494263,18,989,1
754427,51,6307,1
296505,43,6629,1
662368,17,581,1
616081,60,8787,1
642880,6,3096,1
395978,42,5379,1
888681,86,8727,1
846886,21,9742,1
620513,30,6009,1
977730,88,7315,1
194717,91,8076,1
477178,29,1283,1
697847,96,7798,1
583731,3,9114,1
102377,26,1851,1
111613,29,3358,1
731643,21,9291,1
359199,67,925,1
712516,65,715,1
644322,70,8906,1
316831,55,2186,1
866111,86,2599,1
159100,67,9480,1
657362,94,2248,1
774032,65,1515,1
820913,32,4811,1
156165,99,6072,1
600206,89,8786,1
730516,61,7103,1
198772,25,1114,1
477968,73,1265,1
666522,43,7188,1
664441,89,8737,1
834467,75,6791,1
110132,25,1626,1
285113,86,1487,1
852649,89,6176,1
532926,66,5114,1
829726,31,8324,1
867109,79,1784,1
634274,38,5793,1
432310,9,88,1
472836,95,5078,1
311442,99,5556,1
269792,54,7679,1
726020,97,230,1
820823,94,4820,1
321770,82,9871,1
170911,28,5401,1
627396,35,3446,1
948730,87,9219,1
875091,88,7924,1
666161,47,3100,1
198985,74,8716,1
479056,16,9534,1
272786,43,2421,1
775706,25,9078,1
925969,99,5558,1
779635,75,1444,1
588268,34,9601,1
295483,17,1302,1
522650,47,9735,1
433637,0,2311,1
314108,14,9272,1
417494,90,2871,1
501788,53,1036,1
902663,41,8747,1
166821,68,1693,1
624546,83,6530,1
445166,62,861,1
604135,20,6005,1
910818,61,4313,1
373777,58,2362,1
216932,4,1555,1
270406,66,4292,1
544118,49,5491,1
534232,52,1611,1
742922,35,9318,1
500830,74,6923,1
764249,4,1779,1
404398,4,9558,1
783212,49,9106,1
827005,95,7104,1
158945,82,3632,1
631495,8,8109,1
995222,75,3564,1
553513,47,1065,1
554249,14,5755,1
233520,64,4250,1
665477,59,5923,1
586200,50,3696,1
941915,77,8336,1
171447,80,7342,1
606840,34,1946,1
353620,56,657,1
314763,98,122,1
976142,22,4312,1
581678,62,4855,1
526679,42,6962,1
104100,29,7409,1
959908,74,3131,1
300016,63,8931,1
215036,31,2904,1
370624,53,7995,1
902036,97,8394,1
355935,53,9040,1
683588,38,4935,1
369718,71,7483,1
834651,72,3266,1
242074,84,7703,1
696591,0,2071,1
229651,26,9176,1
231450,97,6093,1
158657,47,4624,1
748738,59,1268,1
988572,0,5943,1
195658,4,2409,1
925812,7,4567,1
263302,29,7942,1
744399,100,6774,1
366403,11,6530,1
843516,68,9853,1
715518,32,3742,1
350717,43,1865,1
245125,89,2671,1
891640,5,2123,1
125963,60,2151,1
852995,16,8051,1
825580,63,2862,1
790571,34,8836,1
810885,21,8835,1
356539,67,214,1
957536,92,2077,1
568221,92,1746,1
500157,49,285,1
434184,16,9178,1
948984,24,2109,1
908544,58,2602,1
391263,83,3101,1
927962,1,7914,1
279466,3,7022,1
813973,28,5057,1
324783,75,2934,1
528057,48,1496,1
320079,27,8652,1
817840,69,2661,1
460389,32,6052,1
143379,72,7713,1
363377,100,4014,1
229862,78,7433,1
334672,92,4270,1
327951,91,1757,1
825245,86,6282,1
483513,4,8883,1
223839,57,473,1
792040,37,1857,1
603242,42,9798,1
573635,6,8815,1
646032,82,992,1
663803,52,3966,1
656363,12,9404,1
529515,84,4434,1
175448,1,7062,1
620725,9,4492,1
727787,4,7145,1
953191,32,4765,1
753888,84,7601,1
578980,8,3229,1
830476,6,4811,1
438769,56,8270,1
621913,23,6690,1
259820,59,714,1
355869,45,8587,1
308959,28,6102,1
473693,63,6140,1
295103,43,5978,1
196648,54,4184,1
622181,52,143,1
716849,80,8582,1
976014,37,39,1
474501,65,4442,1
814382,90,569,1
828086,96,95,1
279753,41,7320,1
998337,78,9638,1
703288,28,8081,1
937427,38,9379,1
112463,61,6509,1
638857,3,2000,1
348877,10,1096,1
462064,3,5497,1
309165,44,6218,1
835067,70,4010,1
135394,70,6780,1
582819,35,3444,1
560058,16,7926,1
753330,60,5260,1
639282,91,4968,1
327654,0,4617,1
420861,66,8626,1
326195,68,5597,1
887688,100,8209,1
320293,66,538,1
290781,93,4121,1
687661,7,7418,1
693737,98,6256,1
368652,32,4841,1
649200,84,6066,1
958844,24,2978,1
401532,67,9309,1
711387,19,2822,1
417031,99,8600,1
822748,21,9048,1
160628,78,2036,1
563422,4,2277,1
420752,8,9794,1
388694,64,5696,1
777587,11,6627,1
768989,38,2678,1
310095,0,8398,1
428163,34,3467,1
351187,96,5914,1
655799,48,894,1
766615,51,7679,1
974413,91,7661,1
325028,86,3154,1
307372,100,1803,1
439269,23,9584,1
373458,41,5780,1
155117,67,8924,1
294105,7,1203,1
566864,77,3460,1
731787,46,2531,1
430766,68,2170,1
803431,35,1481,1
158546,90,6161,1
571356,68,8041,1
176633,88,7585,1
538740,37,9410,1
833367,42,2427,1
378694,3,5579,1
915573,63,2618,1
469385,94,9767,1
485954,82,982,1
919775,55,5706,1
991929,23,9813,1
120572,59,2264,1
650053,67,4698,1
463640,96,4051,1
350382,31,7669,1
752320,31,3608,1
176373,15,9181,1
809191,15,412,1
938614,4,5177,1
990213,10,2515,1
380642,71,6949,1
115230,4,4557,1
311882,37,8695,1
661103,70,3910,1
861135,10,8743,1
175698,15,1780,1
393634,65,3801,1
991016,25,4825,1
796719,11,364,1
118726,62,5132,1
109874,64,3781,1
346019,38,7122,1
132613,55,8479,1
987191,10,3386,1
952724,83,626,1
803012,78,4658,1
837867,45,5771,1
210930,14,774,1
927189,51,8181,1
376291,35,7844,1
231328,32,4,1
342849,91,3123,1
489372,64,5439,1
523323,42,2065,1
665860,84,2736,1
159270,10,8839,1
730541,21,8976,1
354208,11,8032,1
547464,53,7088,1
560912,70,537,1
731472,35,8646,1
209040,18,8824,1
519398,24,6964,1
587345,9,6978,1
773941,54,8002,1
749556,65,6780,1
983822,95,2594,1
726293,72,1301,1
190566,99,9667,1
236525,32,5126,1
628179,59,7592,1
208951,35,8046,1
277811,51,622,1
716700,38,1944,1
802852,59,2413,1
167745,66,6037,1
316225,3,9736,1
410622,76,3668,1
801343,52,121,1
456289,60,9706,1
388542,96,6038,1
696196,29,7361,1
153566,58,8925,1
634600,61,9176,1
795574,36,8506,1
983260,21,2638,1
177991,55,89,1
401199,8,9754,1
704850,47,729,1
965812,96,1247,1
191724,24,4361,1
162140,3,5777,1
874499,26,1863,1
425517,5,2917,1
830383,29,5611,1
788713,32,8111,1
871336,0,936,1
559931,77,8631,1
495147,60,2822,1
721927,24,2487,1
521501,14,8055,1
666097,98,9419,1
631781,91,97,1
232097,37,7281,1
507255,93,4283,1
148072,38,6205,1
616467,50,7984,1
396052,39,8636,1
744804,55,409,1
414517,64,6050,1
144442,22,8993,1
581624,20,4165,1
635191,52,580,1
319809,96,9790,1
429538,24,3072,1
139391,23,2409,1
697184,55,889,1
610333,69,224,1
595570,26,7632,1
935532,78,1468,1
157507,37,240,1
805995,7,1406,1
719721,21,289,1
809817,96,8969,1
542095,75,8028,1
536903,34,1971,1
228415,49,5472,1
273295,75,4700,1
930919,16,6123,1
362934,17,8226,1
863099,61,1980,1
230832,21,9376,1
581526,8,1226,1
873137,64,1794,1
261346,40,5486,1
161542,61,4515,1
213951,48,9154,1
131591,25,643,1
879541,12,2442,1
362891,92,1420,1
180719,52,5660,1
165987,76,3076,1
289310,61,7863,1
888033,69,2299,1
539100,97,4083,1
358256,63,4174,1
826820,84,7330,1
360103,96,6947,1
340145,51,1352,1
201038,0,9226,1
623363,55,9295,1
340095,8,3140,1
515525,51,5001,1
504270,76,9195,1
915552,32,5020,1
429673,57,2052,1
178752,69,44,1
378191,5,755,1
419252,60,3241,1
186225,65,7172,1
690874,67,3836,1
691963,91,7151,1
416603,32,5896,1
249893,2,128,1
632884,14,878,1
779733,85,9431,1
228700,91,1596,1
442362,29,9266,1
908546,17,1396,1
828992,62,4191,1
462372,48,9034,1
157362,8,1867,1
306429,45,4348,1
213560,95,5307,1
243768,74,9176,1
206881,50,2124,1
761800,80,6735,1
100466,45,7405,1
266819,79,7783,1
383318,18,1188,1
111947,30,181,1
707010,74,3649,1
681406,44,403,1
694020,76,8165,1
273536,89,474,1
865543,79,9635,1
661247,47,5239,1
686933,58,9503,1
497659,68,1107,1
916211,91,6866,1
920743,90,8476,1
173412,3,9450,1
282823,73,4596,1
906222,20,9201,1
844556,24,1952,1
981571,14,8504,1
895725,23,8183,1
434942,0,1395,1
113577,17,1668,1
190819,99,4409,1
916011,85,4577,1
584285,87,4862,1
278942,85,1942,1
570665,36,2084,1
694790,69,4827,1
764141,85,6199,1
480560,90,6557,1
863851,52,6224,1
231172,16,5165,1
644502,100,4313,1
393007,95,3214,1
486444,31,1202,1
202467,33,6076,1
454211,81,7735,1
782775,34,7825,1
794693,27,1912,1
399270,36,3876,1
443444,20,8555,1
605999,11,1709,1
136159,0,5748,1
386350,95,1175,1
806430,45,2870,1
536449,26,7216,1
858649,71,8694,1
978985,25,8151,1
359310,35,5285,1
960550,19,2017,1
499718,75,3256,1
460682,3,2436,1
538783,69,2678,1
347492,13,7641,1
411299,90,8277,1
876190,33,2246,1
272332,11,7288,1
830791,77,6001,1
108973,0,467,1
669010,72,6248,1
339894,2,5268,1
568684,88,6393,1
667337,43,8664,1
120817,45,4242,1
391412,61,2939,1
794270,11,4432,1
310105,44,7156,1
501127,73,2058,1
981585,65,7484,1
327542,52,9255,1
335227,28,1580,1
723291,67,2794,1
985082,71,1720,1
726339,36,1069,1
712428,78,6247,1
756542,19,3690,1
794475,25,8983,1
304855,95,4942,1
720982,37,2887,1
212503,5,9408,1
950827,67,5017,1
793178,24,7564,1
192863,80,2516,1
800132,36,5539,1
683312,40,7138,1
227608,8,8441,1
428123,65,6621,1
587526,93,6050,1
111623,32,3598,1
172769,46,397,1
242315,28,9882,1
779197,77,6640,1
288576,2,6468,1
273444,91,5038,1
992516,68,8461,1
929711,51,6512,1
252590,38,6420,1
882149,97,1029,1
601429,6,8835,1
958088,2,8245,1
673153,31,2347,1
975631,24,3961,1
844939,85,799,1
913662,50,4971,1
197918,47,6997,1
591567,59,5120,1
625654,37,6484,1
379734,74,3336,1
200039,86,2943,1
194562,4,6293,1
561751,48,9359,1
795282,50,920,1
888617,48,341,1
494872,6,1678,1
619314,29,4435,1
449750,64,7898,1
106903,82,8177,1
997868,27,4069,1
152237,25,2064,1
628518,12,6838,1
831413,57,9467,1
945614,54,8637,1
268076,21,8480,1
627907,24,622,1
574047,45,7842,1
106542,0,859,1
320244,2,61,1
700560,95,2433,1
802417,68,7683,1
427140,2,919,1
399887,45,5897,1
862967,82,6052,1
273781,31,8405,1
910261,39,6224,1
604432,4,834,1
146313,3,4023,1
784483,71,8164,1
778889,95,6280,1
140104,97,9708,1
983599,84,5014,1
248665,83,887,1
878046,87,6867,1
736250,75,6216,1
247861,21,2919,1
625246,8,8003,1
187577,14,2991,1
726675,1,2860,1
215094,100,3034,1
659394,59,811,1
612865,4,3221,1
609224,15,9126,1
941502,31,5760,1
695046,9,2254,1
643765,100,9248,1
816674,12,5173,1
272888,67,5121,1
222904,22,5453,1
741791,82,1739,1
510612,49,4853,1
863162,8,9870,1
542347,13,3026,1
166655,29,5396,1
301458,53,9399,1
827458,21,7440,1
829461,31,1519,1
155816,63,7264,1
544488,1,718,1
778633,83,4506,1
621012,47,4379,1
105541,69,5715,1
599999,53,1988,1
397047,75,3970,1
332744,64,272,1
315398,76,5257,1
806678,30,4753,1
166525,31,6994,1
677996,7,2048,1
452648,70,9797,1
687405,25,4784,1
800864,68,2397,1
908209,97,8424,1
284561,18,2249,1
117778,85,3233,1
377757,70,8981,1
650894,23,8517,1
898681,73,1918,1
354090,89,245,1
539873,56,8968,1
697639,5,995,1
408410,48,3777,1
237106,57,822,1
500953,88,2684,1
310107,12,4175,1
454428,79,9973,1
542818,87,9195,1
901397,30,4917,1
193466,22,4442,1
944465,98,8872,1
261743,20,8801,1
372672,41,5794,1
234650,16,4966,1
867868,20,5145,1
528751,13,5961,1
254498,33,4626,1
775566,93,3932,1
845104,60,5672,1
110563,1,9807,1
733753,22,5200,1
845348,23,2788,1
100183,32,7129,1
451001,6,9311,1
504447,43,7726,1
865669,12,2712,1
385980,43,8046,1
549575,55,4702,1
238715,10,7005,1
945807,75,8206,1
362208,72,444,1
251929,20,7148,1
839115,42,2608,1
981306,13,3292,1
922195,25,8723,1
326503,5,6210,1
380719,74,9874,1
620950,1,1414,1
312875,24,3691,1
595449,27,6456,1
169471,84,7800,1
346880,27,4092,1
744560,19,1221,1
321201,17,8448,1
613874,98,3416,1
169502,6,5458,1
630947,84,1464,1
553083,71,8148,1
428087,48,4776,1
691948,42,3755,1
439635,76,4508,1
370538,2,1973,1
731990,28,5018,1
498535,54,3356,1
692354,37,8937,1
901194,30,8936,1
494790,76,7315,1
224820,26,2844,1
281874,21,3153,1
802448,47,3231,1
813839,23,3338,1
822498,41,9384,1
147955,77,6525,1
519396,30,8560,1
617684,81,1355,1
209486,13,1502,1
569985,59,2896,1
153227,67,1209,1
726112,22,6391,1
848629,32,9582,1
735040,25,5957,1
698283,48,6364,1
714963,46,8886,1
883945,15,5232,1
150951,74,7471,1
238603,88,543,1
429363,78,1351,1
801530,78,3788,1
868577,56,1859,1
376080,63,7905,1
139250,89,1697,1
208568,100,4566,1
212321,98,7753,1
981532,0,747,1
206898,9,1226,1
628660,74,9281,1
825628,35,3610,1
147390,72,3641,1
308160,60,629,1
379157,6,1671,1
586787,29,3481,1
905810,24,9654,1
314387,36,9273,1
424379,87,19,1
383703,49,5978,1
696637,22,6641,1
913103,49,8366,1
340470,27,1596,1
287368,6,7869,1
226201,83,723,1
375374,94,6209,1
671395,39,990,1
459028,74,8493,1
483590,72,3648,1
685799,50,3018,1
811847,7,7796,1
726200,7,5820,1
724100,80,9758,1
435502,30,1881,1
750127,10,8289,1
881534,60,4856,1
334788,14,7439,1
746762,95,9817,1
578230,49,9700,1
743084,18,8862,1
878830,34,5130,1
133088,82,1515,1
450206,63,5642,1
920711,71,1045,1
717441,25,8524,1
337186,75,3410,1
816643,66,2451,1
295052,82,9574,1
978037,96,295,1
887734,87,9555,1
427604,5,3748,1
775033,75,2821,1
528778,57,8043,1
825479,57,991,1
665766,12,9100,1
965549,1,7562,1
717237,63,180,1
485638,60,6996,1
698034,54,2599,1
448350,16,5623,1
295086,3,4865,1
209527,26,8253,1
752363,35,8838,1
130042,73,3668,1
792588,92,6718,1
996893,60,4279,1
298705,11,1971,1
109789,83,3206,1
304641,76,1075,1
394499,51,4008,1
865301,53,9614,1
608413,94,5446,1
718537,32,6485,1
867671,20,1242,1
371647,82,4926,1
719451,93,3085,1
864865,3,9721,1
613844,61,1978,1
277264,77,4929,1
726308,50,8176,1
742065,38,8528,1
411613,27,2608,1
903927,40,342,1
306478,58,504,1
939486,45,274,1
484859,25,8442,1
509678,75,599,1
713658,52,3912,1
304268,6,6843,1
979034,45,9264,1
619262,7,3978,1
612777,0,2811,1
892118,47,2802,1
275498,12,5711,1
949779,61,9,1
185603,60,7957,1
350047,58,9747,1
144794,59,5719,1
799721,47,7137,1
545190,17,516,1
455322,37,8544,1
491594,19,3425,1
829986,56,2451,1
223013,25,6686,1
941514,65,9606,1
917264,67,4235,1
984812,62,5245,1
991809,72,8941,1
593272,72,3087,1
177023,32,6720,1
599311,56,3178,1
364354,59,1071,1
117384,23,2877,1
692724,96,7893,1
890431,0,8639,1
130154,64,2542,1
643793,60,9106,1
701582,81,4845,1
690993,83,3717,1
445095,20,2595,1
613739,75,1625,1
755371,67,6205,1
228326,12,4337,1
508360,86,3903,1
369859,29,7796,1
413598,35,86,1
558855,76,3639,1
954379,8,9236,1
547515,96,6141,1
769861,83,6986,1
949241,35,1887,1
581289,5,9446,1
841323,5,753,1
420044,41,8388,1
172253,45,7237,1
718403,88,1642,1
416945,41,5402,1
729192,9,4995,1
357319,99,9635,1
831125,67,2717,1
324051,61,5300,1
953524,85,801,1
303212,73,2636,1
490508,10,735,1
776624,7,1832,1
440120,86,3915,1
263246,42,976,1
815615,62,9717,1
290867,59,7345,1
256165,85,7275,1
240931,81,1185,1
117814,9,5279,1
798819,6,1544,1
839268,14,4358,1
919751,65,9261,1
493693,16,1101,1
683812,59,4525,1
394761,71,7529,1
633139,82,6117,1
385946,75,3001,1
636219,59,1962,1
679133,7,4427,1
149669,23,1223,1
890468,56,4374,1
522958,8,1176,1
298099,5,85,1
949281,15,6998,1
503820,59,4519,1
100611,32,319,1
819153,73,2352,1
816891,100,2648,1
245140,76,8378,1
157088,78,5576,1
450180,56,177,1
951160,61,6648,1
165684,3,4053,1
392963,58,3626,1
422949,4,9476,1
871328,96,2562,1
376612,35,5232,1
749209,80,2990,1
197114,52,2382,1
182800,33,7489,1
736815,97,6618,1
399134,27,4703,1
193468,90,5636,1
864347,32,1310,1
786771,52,5138,1
253604,44,4396,1
431903,33,130,1
381405,50,8835,1
644214,93,7265,1
902773,96,7024,1
762634,42,7270,1
191430,100,9293,1
461064,35,7807,1
535481,37,1567,1
603761,25,9147,1
389418,0,3671,1
654073,64,7313,1
454591,3,4637,1
590799,97,6499,1
